date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-04-07,2450,21822,798,762,487,2915,1.1105880858,0.1,1536,439913,149306,9477990,68902,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-08,2613,21822,865,762,519,2915,1.0653754519,0.1,1629,466985,146181,9455776,64046,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-09,2746,21822,923,762,546,2915,1.0249008345,0.1,1729,492314,142056,9434140,60352,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-10,2851,21822,971,762,568,2915,0.9895323371,0.1,1834,516269,137448,9413190,57347,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-11,2930,21822,1012,762,584,2915,0.9590818079000001,0.1,1942,539113,132703,9392984,54709,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-12,2986,21822,1044,762,597,2915,0.9335382948000001,0.1,2054,560947,127924,9373520,52339,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-13,3021,21822,1070,762,605,2915,0.9126658489,0.1,2168,581837,123170,9354790,50179,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-14,3039,21822,1089,762,609,2915,0.8962524104,0.1,2284,601881,118527,9336784,48141,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-15,3041,21822,1102,762,611,2915,0.8841133377,0.1,2401,621115,114009,9319483,46209,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-16,3030,21822,1111,762,610,2915,0.8758499267000001,0.1,2518,639578,109630,9302864,44363,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-17,3009,21822,1115,762,606,2915,0.8708637676000001,0.1,2635,657310,105393,9286902,42594,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-18,2978,21822,1116,762,601,2915,0.8684943270000001,0.1,2752,674331,101299,9271578,40897,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-19,2938,21822,1112,762,593,2915,0.8679735672000001,0.1,2868,690657,97349,9256882,39267,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-20,2893,21822,1106,762,585,2915,0.8686230053,0.1,2983,706364,93536,9242747,37695,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-21,2842,21822,1097,762,575,2915,0.8698018594,0.1,3096,721425,89863,9229199,36183,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-22,2786,21822,1086,762,564,2915,0.8710667425,0.1,3208,735872,86325,9216206,34728,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-23,2726,21822,1072,762,552,2915,0.8722681290000001,0.1,3318,749738,82918,9203740,33328,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-24,2664,21822,1057,762,540,2915,0.8727809219,0.1,3426,763053,79636,9191775,31978,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-25,2600,21822,1041,762,527,2915,0.8722118884000001,0.1,3532,775831,76477,9180296,30679,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-26,2534,21822,1023,762,513,2915,0.8704522743,0.1,3636,788093,73437,9169285,29428,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-27,2468,21822,1005,762,500,2915,0.8677371823000001,0.1,3737,799859,70510,9158722,28225,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-28,2400,21822,985,762,486,2915,0.8641525550000001,0.1,3836,811143,67687,9148589,27074,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-29,2333,21822,965,762,472,2915,0.8603810711000001,0.1,3933,821960,64962,9138870,25976,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-30,2265,21822,944,762,458,2915,0.8567570713,0.1,4027,832331,62329,9129545,24931,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-01,2198,21822,923,762,444,2915,0.8538104409,0.1,4119,842287,59812,9120606,23913,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-02,2131,21822,901,762,430,2915,0.8517840411000001,0.1,4208,851837,57392,9112036,22933,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-03,2065,21822,880,762,416,2915,0.8510210038,0.1,4295,860995,55065,9103818,21993,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-04,2000,21822,858,762,403,2915,0.8517287107,0.1,4379,869779,52829,9095938,21090,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-05,1936,21822,836,762,389,2915,0.8539874837,0.1,4461,878201,50679,9088383,20222,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-06,1873,21822,814,762,376,2915,0.858164531,0.1,4540,886276,48613,9081141,19389,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-07,1811,21822,792,762,363,2915,0.8642940379,0.1,4617,894019,46628,9074199,18589,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-08,1750,21822,771,762,350,2915,0.8721478927,0.1,4692,901441,44721,9067544,17821,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-09,1685,21822,743,762,338,2915,0.8811419613,0.1,4754,908557,42889,9061165,17084,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-10,1618,21822,712,762,326,2915,0.8907204287,0.1,4804,915204,41172,9055209,16393,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-11,1552,21822,681,762,314,2915,0.9006865930000001,0.1,4853,921749,39480,9049344,15713,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-12,1488,21822,651,762,302,2915,0.9100232934,0.1,4901,928036,37852,9043712,15058,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-13,1426,21822,623,762,291,2915,0.9188070336,0.1,4946,934069,36287,9038309,14429,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-14,1367,21822,595,762,280,2915,0.9267657936,0.1,4990,939847,34785,9033134,13825,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-15,1309,21822,569,762,269,2915,0.9334017368,0.1,5032,945372,33346,9028187,13246,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-16,1254,21822,544,762,259,2915,0.9385528333000001,0.1,5072,950661,31965,9023451,12693,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-17,1201,21822,519,762,249,2915,0.9422630209,0.1,5111,955730,30641,9018899,12177,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-18,1150,21822,496,762,239,2915,0.9441345299,0.1,5148,960622,29400,9014410,11773,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-19,1101,21822,474,762,230,2915,0.9449763868000001,0.1,5184,965355,28247,9009987,11465,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-20,1055,21822,453,762,221,2915,0.9449845974000001,0.1,5218,969974,27202,9005597,11235,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-21,1010,21822,432,762,212,2915,0.9443308631,0.1,5251,974513,26280,9001242,11051,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-22,968,21822,413,762,204,2915,0.9430333296000001,0.1,5282,978991,25473,8996912,10904,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-23,929,21822,395,762,196,2915,0.9415331697,0.1,5312,983415,24770,8992595,10796,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-24,892,21822,378,762,189,2915,0.9395429862,0.1,5341,987803,24160,8988278,10725,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-25,857,21822,362,762,182,2915,0.9372673379,0.1,5369,992168,23642,8983952,10686,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-26,825,21822,347,762,176,2915,0.9344071046,0.1,5396,996523,23212,8979607,10676,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-27,796,21822,333,762,170,2915,0.9309815807,0.1,5422,1000881,22863,8975230,10695,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-28,768,21822,320,762,164,2915,0.9271157874,0.1,5447,1005252,22591,8970810,10744,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-29,744,21822,308,762,159,2915,0.922609894,0.1,5471,1009649,22394,8966335,10822,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-30,721,21822,297,762,154,2915,0.9167470682000001,0.1,5495,1014084,22267,8961793,10929,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-05-31,701,21822,287,762,150,2915,0.9096806157,0.1,5518,1018564,22205,8957191,11051,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-01,683,21822,277,762,147,2915,0.9011522217,0.1,5540,1023088,22193,8952571,11146,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-02,667,21822,269,762,143,2915,0.8914020056,0.1,5561,1027646,22215,8947956,11205,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-03,652,21822,261,762,140,2915,0.8807669698,0.1,5583,1032223,22251,8943337,11245,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-04,640,21822,255,762,138,2915,0.8699328839,0.1,5603,1036815,22293,8938715,11276,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-05,629,21822,248,762,135,2915,0.8589103703000001,0.1,5624,1041419,22338,8934086,11302,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-06,619,21822,243,762,133,2915,0.8490150336000001,0.1,5643,1046031,22383,8929451,11323,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-07,611,21822,237,762,131,2915,0.8403862257,0.1,5663,1050653,22428,8924811,11343,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-08,603,21822,233,762,130,2915,0.8338464009000001,0.1,5682,1055281,22470,8920164,11361,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-09,597,21822,229,762,128,2915,0.8302899754,0.1,5702,1059917,22512,8915512,11377,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-10,591,21822,225,762,127,2915,0.8301988976,0.1,5720,1064559,22551,8910854,11393,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-11,586,21822,221,762,126,2915,0.8340938874,0.1,5739,1069207,22589,8906192,11407,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-12,581,21822,218,762,125,2915,0.8422659256,0.1,5758,1073861,22625,8901525,11420,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-13,577,21822,215,762,124,2915,0.854443069,0.1,5776,1078521,22660,8896853,11432,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-14,574,21822,213,762,123,2915,0.8705855201,0.1,5794,1083185,22692,8892178,11443,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-15,570,21822,210,762,123,2915,0.8902220389000001,0.1,5812,1087854,22723,8887499,11454,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-16,568,21822,208,762,122,2915,0.9128494238,0.1,5830,1092527,22752,8882816,11463,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-17,565,21822,206,762,122,2915,0.9377193259000001,0.1,5848,1097203,22779,8878130,11472,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-18,563,21822,204,762,121,2915,0.9641477683,0.1,5866,1101883,22804,8873442,11480,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-19,561,21822,202,762,121,2915,0.9916327995,0.1,5884,1106566,22827,8868752,11488,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-20,560,21822,201,762,121,2915,1.0192393815,0.1,5901,1111252,22848,8864060,11494,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-21,558,21822,200,762,120,2915,1.0458905648,0.10222258890000001,5919,1115940,22867,8859366,11500,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-22,557,21822,198,762,120,2915,1.0706645269,0.1008444647,5936,1120630,22885,8854671,11505,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-23,556,21822,197,762,120,2915,1.0931059355,0.10591319340000001,5954,1125321,22900,8849975,11510,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-24,555,21822,196,762,120,2915,1.1136901497,0.1,5971,1130014,22914,8845279,11513,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-25,554,21822,195,762,120,2915,1.1315715814,0.1,5989,1134709,22926,8840581,11516,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-26,553,21822,194,762,120,2915,1.1468561046,0.1,6006,1139403,22936,8835885,11518,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-27,552,21822,193,762,119,2915,1.1593701556,0.1,6023,1144097,22944,8831189,11520,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-28,552,21822,192,762,119,2915,1.1694513111,0.1,6041,1148792,22949,8826493,11522,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-29,551,21822,192,762,119,2915,1.1771479472,0.1,6058,1153486,22954,8821798,11522,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-06-30,550,21822,191,762,119,2915,1.1828899369,0.1,6075,1158182,22960,8817106,11518,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-01,550,21822,190,762,119,2915,1.1870526937,0.1,6093,1162878,22966,8812417,11511,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-02,549,21822,190,762,119,2915,1.1901296987,0.1,6110,1167571,22968,8807729,11506,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-03,549,21822,189,762,119,2915,1.1924167463,0.1,6127,1172262,22967,8803043,11502,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-04,548,21822,188,762,119,2915,1.1937688258,0.1,6144,1176951,22964,8798360,11496,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-05,548,21822,188,762,119,2915,1.1945811456,0.1,6161,1181636,22960,8793680,11490,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-06,547,21822,187,762,119,2915,1.1949949938,0.1,6179,1186318,22954,8789006,11482,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-07,547,21822,187,762,119,2915,1.1952582191,0.1,6196,1190996,22946,8784335,11475,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-08,546,21822,186,762,119,2915,1.1955588758,0.1,6213,1195672,22937,8779668,11466,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-09,546,21822,186,762,119,2915,1.1958948559,0.1,6230,1200345,22925,8775005,11456,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-10,545,21822,186,762,119,2915,1.1964231881,0.1,6247,1205011,22913,8770349,11446,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-11,545,21822,185,762,119,2915,1.196951116,0.1,6264,1209673,22898,8765698,11434,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-12,544,21822,185,762,119,2915,1.1974894929,0.1,6281,1214331,22882,8761053,11422,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-13,544,21822,184,762,119,2915,1.1980475029,0.1,6298,1218984,22865,8756413,11410,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-14,543,21822,184,762,119,2915,1.1981948766000001,0.1,6315,1223638,22845,8751772,11396,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-15,543,21822,184,762,119,2915,1.1984204623,0.1,6333,1228276,22825,8747149,11381,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-16,542,21822,183,762,118,2915,nan,nan,6350,1232909,22802,8742531,11366,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-17,541,21822,183,762,118,2915,nan,nan,6367,1237537,22778,8737919,11350,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-18,541,21822,182,762,118,2915,nan,nan,6383,1242160,22752,8733313,11333,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-19,540,21822,182,762,118,2915,nan,nan,6400,1246776,22725,8728714,11316,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-20,539,21822,182,762,118,2915,nan,nan,6417,1251385,22696,8724124,11297,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-21,539,21822,181,762,118,2915,nan,nan,6434,1255986,22666,8719541,11278,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-22,538,21822,181,762,118,2915,nan,nan,6451,1260580,22633,8714967,11258,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-23,537,21822,180,762,118,2915,nan,nan,6468,1265166,22600,8710402,11238,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-24,537,21822,180,762,118,2915,nan,nan,6485,1269744,22565,8705846,11216,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-25,536,21822,180,762,118,2915,nan,nan,6502,1274313,22528,8701299,11194,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-26,535,21822,179,762,117,2915,nan,nan,6519,1278873,22490,8696762,11171,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-27,534,21822,179,762,117,2915,nan,nan,6535,1283423,22450,8692235,11148,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-28,533,21822,179,762,117,2915,nan,nan,6552,1287965,22409,8687718,11123,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-29,532,21822,178,762,117,2915,nan,nan,6569,1292497,22366,8683211,11098,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-30,531,21822,178,762,117,2915,nan,nan,6586,1297018,22322,8678716,11073,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-07-31,530,21822,177,762,117,2915,nan,nan,6602,1301529,22276,8674231,11046,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-01,529,21822,177,762,116,2915,nan,nan,6619,1306028,22229,8669759,11019,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-02,528,21822,177,762,116,2915,nan,nan,6636,1310517,22180,8665299,10991,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-03,527,21822,176,762,116,2915,nan,nan,6652,1314993,22130,8660851,10963,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-04,526,21822,176,762,116,2915,nan,nan,6669,1319457,22079,8656415,10933,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-05,525,21822,175,762,116,2915,nan,nan,6685,1323910,22026,8651992,10903,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-06,524,21822,175,762,115,2915,nan,nan,6702,1328351,21972,8647582,10873,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-07,523,21822,174,762,115,2915,nan,nan,6718,1332780,21916,8643185,10842,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-08,522,21822,174,762,115,2915,nan,nan,6735,1337195,21859,8638801,10810,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-09,520,21822,174,762,115,2915,nan,nan,6751,1341598,21801,8634431,10778,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-10,519,21822,173,762,114,2915,nan,nan,6768,1345986,21742,8630075,10744,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-11,518,21822,173,762,114,2915,nan,nan,6784,1350361,21681,8625734,10711,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-12,516,21822,172,762,114,2915,nan,nan,6800,1354722,21619,8621408,10676,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-13,515,21822,172,762,114,2915,nan,nan,6816,1359047,21556,8617117,10642,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-14,514,21822,171,762,113,2915,nan,nan,6833,1363387,21491,8612812,10607,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-15,512,21822,171,762,113,2915,nan,nan,6849,1367711,21425,8608525,10570,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-16,511,21822,170,762,113,2915,nan,nan,6865,1372018,21358,8604254,10534,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-17,509,21822,169,762,112,2915,nan,nan,6881,1376309,21289,8600001,10496,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-18,508,21822,169,762,112,2915,nan,nan,6897,1380584,21220,8595764,10459,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-19,506,21822,168,762,112,2915,nan,nan,6913,1384842,21149,8591544,10420,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-20,505,21822,168,762,111,2915,nan,nan,6929,1389083,21077,8587341,10382,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-21,503,21822,167,762,111,2915,nan,nan,6945,1393309,21004,8583155,10342,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-22,501,21822,167,762,111,2915,nan,nan,6961,1397514,20930,8578989,10303,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-23,500,21822,166,762,110,2915,nan,nan,6977,1401703,20856,8574841,10263,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-24,498,21822,166,762,110,2915,nan,nan,6992,1405874,20780,8570710,10222,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-25,496,21822,165,762,110,2915,nan,nan,7008,1410029,20703,8566596,10181,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-26,495,21822,164,762,109,2915,nan,nan,7024,1414167,20626,8562499,10140,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-27,493,21822,164,762,109,2915,nan,nan,7039,1418288,20547,8558421,10098,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-28,491,21822,163,762,109,2915,nan,nan,7055,1422392,20467,8554359,10055,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-29,489,21822,162,762,108,2915,nan,nan,7070,1426479,20386,8550315,10012,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-30,487,21822,162,762,108,2915,nan,nan,7086,1430549,20304,8546288,9969,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-08-31,486,21822,161,762,107,2915,nan,nan,7101,1434602,20221,8542279,9925,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-01,484,21822,161,762,107,2915,nan,nan,7116,1438638,20137,8538287,9881,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-02,482,21822,160,762,107,2915,nan,nan,7132,1442657,20053,8534313,9836,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-03,480,21822,159,762,106,2915,nan,nan,7147,1446650,19968,8530364,9792,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-04,478,21822,159,762,106,2915,nan,nan,7162,1450625,19882,8526435,9747,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-05,476,21822,158,762,105,2915,nan,nan,7177,1454582,19795,8522523,9701,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-06,474,21822,157,762,105,2915,nan,nan,7192,1458520,19708,8518631,9655,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-07,472,21822,157,762,105,2915,nan,nan,7207,1462440,19620,8514757,9609,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-08,470,21822,156,762,104,2915,nan,nan,7222,1466341,19531,8510902,9563,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-09,468,21822,155,762,104,2915,nan,nan,7237,1470224,19441,8507066,9516,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-10,466,21822,154,762,103,2915,nan,nan,7252,1474089,19350,8503249,9468,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-11,464,21822,154,762,103,2915,nan,nan,7266,1477936,19258,8499450,9421,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-12,462,21822,153,762,102,2915,nan,nan,7281,1481764,19166,8495670,9373,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-13,459,21822,152,762,102,2915,nan,nan,7295,1485574,19072,8491908,9324,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-14,457,21822,152,762,101,2915,nan,nan,7310,1489395,18973,8488138,9273,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-15,455,21822,151,762,101,2915,nan,nan,7325,1493152,18881,8484429,9225,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-16,453,21822,150,762,100,2915,nan,nan,7339,1496891,18787,8480739,9177,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-17,451,21822,149,762,100,2915,nan,nan,7353,1500611,18693,8477067,9128,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-18,449,21822,149,762,99,2915,nan,nan,7367,1504312,18598,8473415,9079,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-09-19,446,21822,148,762,99,2915,nan,nan,7382,1507995,18502,8469782,9030,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
